University 1,University 2,Pairs,ALBERT,DistilBERT,DistilRoberta,MPNeTv1,MPNeTv2,MiniLM,Davinci,ada
University College London,University of Toronto,UCL-U of T,0.474473,0.4724481,0.53685933,0.64902204,0.5458436,0.4709638,0.849287144,0.87133562
University College London,University of Illinois,UCL-UIUC,0.46341488,0.47092226,0.4960146,0.6379229,0.48934972,0.49258506,0.839855739,0.852949201
University College London,Carnegie Mellon University,UCL-CMU,0.38306275,0.38927686,0.46485594,0.6211887,0.5382938,0.46147263,0.799952191,0.839574662
University College London,Georgia Institute of Technology,UCL-Georgia Tech,0.48141024,0.4445197,0.51195216,0.6510793,0.557617,0.485605,0.866008089,0.858953574
University College London,University of Cambridge,UCL-UCam,0.47177732,0.48849973,0.49815986,0.6669648,0.573918,0.47707072,0.846069219,0.863316373
University College London,University of Oxford,UCL-Oxon,0.46366692,0.44228533,0.46386394,0.6717151,0.58338577,0.5162983,0.853348322,0.862961753
University College London,EPFL,UCL-EPFL,0.45779818,0.3768285,0.46797222,0.62205386,0.49929175,0.4422859,0.847401711,0.84960197
University College London,NTU,UCL-NTU,0.468606,0.4799858,0.5362189,0.6848243,0.5638016,0.48555154,0.89409586,0.871383533
University College London,University of Waterloo,UCL-UWaterloo,0.42770374,0.34102783,0.34625173,0.592743,0.44004634,0.40726924,0.869138831,0.839196493
University College London,University of Hong Kong,UCL-HKU,0.4525832,0.51064634,0.5770326,0.67884445,0.5663069,0.53977156,0.865477791,0.868693154
EPFL,Harvard University,EPFL-HU,0.44435534,0.46592394,0.5285509,0.66046643,0.56147814,0.46725154,0.841339775,0.8782015
EPFL,Massachusetts Institute of Technology,EPFL-MIT,0.4407527,0.38823593,0.41447774,0.6164207,0.43777528,0.38322207,0.816357085,0.86081728
EPFL,Yale University,EPFL-YU,0.34812745,0.39014292,0.35086194,0.58216983,0.415063,0.34396264,0.764733122,0.837127769
EPFL,University of Toronto,EPFL-U of T,0.41062656,0.4668964,0.51065457,0.61310905,0.5508484,0.47218117,0.827429221,0.876206043
EPFL,University of Illinois,EPFL-UIUC,0.41074565,0.45262685,0.47556973,0.64027435,0.51713496,0.43705705,0.830190455,0.849123853
EPFL,Carnegie Mellon University,EPFL-CMU,0.37939987,0.42621347,0.45916072,0.6612551,0.5702455,0.44928625,0.831352336,0.863517948
EPFL,Georgia Institute of Technology,EPFL-Georgia Tech,0.36242402,0.38361293,0.4664135,0.64363784,0.5255535,0.419705,0.851376295,0.853553106
EPFL,University of Cambridge,EPFL-UCam,0.54971737,0.52932,0.52366513,0.6312217,0.55517894,0.50596964,0.822861093,0.872324684
EPFL,University of Oxford,EPFL-Oxon,0.53710467,0.47675386,0.49078524,0.65912056,0.5616787,0.5045611,0.853790015,0.866813359
EPFL,University College London,EPFL-UCL,0.46043444,0.50383294,0.55354506,0.6584748,0.5599329,0.5018942,0.865892958,0.872022888
EPFL,NTU,EPFL-NTU,0.42349172,0.46012893,0.4724264,0.62855047,0.50594705,0.43305215,0.881311079,0.855292325
EPFL,University of Waterloo,EPFL-UWaterloo,0.48513117,0.3964505,0.43311292,0.61084,0.43984222,0.37246597,0.88316696,0.85627745
EPFL,University of Hong Kong,EPFL-HKU,0.42539954,0.5384503,0.56946856,0.66735536,0.6043577,0.52857333,0.851018021,0.874077521
NTU,Harvard University,NTU-HU,0.37921426,0.37037167,0.3841199,0.5233122,0.33990356,0.2783007,0.854295776,0.835290342
NTU,Massachusetts Institute of Technology,NTU-MIT,0.42537078,0.3264421,0.41425154,0.5465765,0.40530252,0.304099,0.833830997,0.840598301
NTU,Yale University,NTU-YU,0.40179616,0.40730596,0.3793969,0.5835322,0.3528393,0.36878657,0.820370075,0.836042547
NTU,University of Toronto,NTU-U of T,0.43226686,0.4134427,0.41493163,0.5269791,0.36407867,0.35203114,0.846634961,0.847532166
NTU,University of Illinois,NTU-UIUC,0.44956353,0.35420433,0.382329,0.561125,0.39086482,0.31585294,0.862028578,0.843021656
NTU,Carnegie Mellon University,NTU-CMU,0.31755564,0.2659994,0.30667672,0.49588633,0.28335765,0.24685335,0.802721216,0.815230511
NTU,Georgia Institute of Technology,NTU-Georgia Tech,0.33717772,0.27409297,0.32489008,0.5055118,0.31415188,0.24525462,0.852874886,0.81608269
NTU,University of Cambridge,NTU-UCam,0.3673723,0.44314042,0.29568735,0.5905766,0.32176813,0.29239795,0.854345372,0.83020615
NTU,University of Oxford,NTU-Oxon,0.38223696,0.44650462,0.30298042,0.62764484,0.31820384,0.2813446,0.87674678,0.834768547
NTU,University College London,NTU-UCL,0.4098507,0.38325667,0.37664166,0.5835133,0.34244055,0.314044,0.875448069,0.838855653
NTU,EPFL,NTU-EPFL,0.40842563,0.3320545,0.3863133,0.5496702,0.3418813,0.29630458,0.846960418,0.833633483
NTU,University of Waterloo,NTU-UWaterloo,0.32267404,0.2806582,0.24803013,0.5146185,0.22656986,0.23802173,0.873512151,0.816879872
NTU,University of Hong Kong,NTU-HKU,0.45929384,0.42087445,0.45398274,0.5974999,0.40482688,0.3639451,0.872937425,0.858534483
University of Waterloo,Harvard University,UWaterloo-HU,0.30307177,0.3288346,0.34714925,0.5840295,0.44954702,0.3738596,0.863064743,0.833809201
University of Waterloo,Massachusetts Institute of Technology,UWaterloo-MIT,0.41166636,0.34802136,0.35059437,0.56588393,0.42031538,0.38329574,0.853931995,0.837601836
University of Waterloo,Yale University,UWaterloo-YU,0.37722903,0.38366914,0.34401935,0.619892,0.42067623,0.41144747,0.828602933,0.827945459
University of Waterloo,University of Toronto,UWaterloo-U of T,0.3770968,0.3213737,0.3350707,0.57075536,0.47467896,0.40174094,0.860639971,0.839567829
University of Waterloo,University of Illinois,UWaterloo-UIUC,0.3774105,0.33010802,0.33488202,0.5964586,0.45699874,0.42971626,0.86745158,0.833437286
University of Waterloo,Carnegie Mellon University,UWaterloo-CMU,0.3482189,0.28807682,0.28177142,0.5527428,0.4080218,0.32950452,0.813607274,0.828298522
University of Waterloo,Georgia Institute of Technology,UWaterloo-Georgia Tech,0.33594593,0.29618993,0.34046307,0.574622,0.43884447,0.36906886,0.874395778,0.832118744
University of Waterloo,University of Cambridge,UWaterloo-UCam,0.35007694,0.36530128,0.39552584,0.62295586,0.52535397,0.37609616,0.855849567,0.840780962
University of Waterloo,University of Oxford,UWaterloo-Oxon,0.35399577,0.3669901,0.38286653,0.61301833,0.49037266,0.4315811,0.879733821,0.853598352
University of Waterloo,University College London,UWaterloo-UCL,0.37400216,0.32389385,0.35979897,0.62287295,0.47195768,0.41151363,0.884594459,0.837022006
University of Waterloo,EPFL,UWaterloo-EPFL,0.42171794,0.3577753,0.36816615,0.6112162,0.44552886,0.41748488,0.870739968,0.843510822
University of Waterloo,NTU,UWaterloo-NTU,0.39758015,0.35754615,0.3790682,0.62738645,0.5009656,0.4621052,0.892977741,0.840579958
University of Waterloo,University of Hong Kong,UWaterloo-HKU,0.37997186,0.37650183,0.38689432,0.64702517,0.49685216,0.485875,0.879162106,0.842954155
University of Hong Kong,Harvard University,HKU-HU,0.5144239,0.56851405,0.63972676,0.65535796,0.6734867,0.56073135,0.87605199,0.877799526
University of Hong Kong,Massachusetts Institute of Technology,HKU-MIT,0.48427126,0.46688452,0.50932574,0.55388945,0.52840513,0.50758463,0.848717324,0.853345496
